datetime,close,high,low,open,volume,instrument
2016-12-23 00:00:00,159.3,162.1,158.85,161,9804162,HINDALCO
2016-12-26 00:00:00,151.5,157.5,149.7,157.5,10229442,HINDALCO
2016-12-27 00:00:00,155.55,156.6,147.85,150.3,10782163,HINDALCO
2016-12-28 00:00:00,153.6,158.25,152.6,156.5,9007119,HINDALCO
2016-12-29 00:00:00,154.75,155.55,152.3,153.1,7714023,HINDALCO
2016-12-30 00:00:00,155.05,156.2,153.25,155,8199773,HINDALCO
2017-01-02 00:00:00,158.85,159.75,154.2,155.85,9537127,HINDALCO
2017-01-03 00:00:00,158.85,161,157.05,159.85,6841113,HINDALCO
2017-01-04 00:00:00,158.9,161.6,157.45,158.9,7732019,HINDALCO
2017-01-05 00:00:00,162,162.65,159.9,160,9921362,HINDALCO
2017-01-06 00:00:00,160.75,163.8,160.1,162.45,6830935,HINDALCO
2017-01-09 00:00:00,158,162.2,157.65,161.6,6143220,HINDALCO
2017-01-10 00:00:00,164.4,165.4,158,159.15,15806841,HINDALCO
2017-01-11 00:00:00,174.95,175.65,166.45,167.1,24145144,HINDALCO
2017-01-12 00:00:00,177,178.6,172.4,175.6,14225168,HINDALCO
2017-01-13 00:00:00,172.25,178.8,170.85,178.8,17430533,HINDALCO
2017-01-16 00:00:00,172.6,174.35,169.9,172,9673403,HINDALCO
2017-01-17 00:00:00,171.05,174.8,169.3,173.6,7373767,HINDALCO
2017-01-18 00:00:00,177,177.35,171.6,171.8,13047979,HINDALCO
2017-01-19 00:00:00,176.1,177.25,173.5,176.3,8384318,HINDALCO
2017-01-20 00:00:00,171.65,178.35,169.5,175.6,12034397,HINDALCO
2017-01-23 00:00:00,181.7,182.4,172.25,173,18223180,HINDALCO
2017-01-24 00:00:00,187.15,187.85,181.05,182.6,17125785,HINDALCO
2017-01-25 00:00:00,190.75,191.65,187.15,187.4,21241955,HINDALCO
2017-01-27 00:00:00,190.75,195,188.05,190.5,19584307,HINDALCO
2017-01-30 00:00:00,191.5,195.3,186.95,190.05,12048505,HINDALCO
2017-01-31 00:00:00,189.95,193.2,189.2,191.95,9510113,HINDALCO
2017-02-01 00:00:00,198.85,200,186.55,190.9,12602860,HINDALCO
2017-02-02 00:00:00,193.3,198.5,191.5,198.5,12723782,HINDALCO
2017-02-03 00:00:00,191.75,195.4,188.25,194,11316589,HINDALCO
2017-02-06 00:00:00,190.1,195.5,189.3,192.5,7376710,HINDALCO
2017-02-07 00:00:00,185.9,192.95,184.05,190.7,10634847,HINDALCO
2017-02-08 00:00:00,189,192.25,186.3,187.5,10372799,HINDALCO
2017-02-09 00:00:00,183.7,190.25,181.95,189.95,13995996,HINDALCO
2017-02-10 00:00:00,182.05,185.7,180.8,185.6,11598507,HINDALCO
2017-02-13 00:00:00,185,187.9,181.6,184.5,17458689,HINDALCO
2017-02-14 00:00:00,187.25,188,184.2,187,11938838,HINDALCO
2017-02-15 00:00:00,184.45,189.95,182.05,187.1,11976086,HINDALCO
2017-02-16 00:00:00,187.75,188.8,182.25,184,10429023,HINDALCO
2017-02-17 00:00:00,183.65,189.3,183,187.95,9231407,HINDALCO
2017-02-20 00:00:00,183.3,185.9,179.75,184,17874216,HINDALCO
2017-02-21 00:00:00,182.45,186.9,181.8,183.35,13307165,HINDALCO
2017-02-22 00:00:00,180.05,184,179.1,183,8976506,HINDALCO
2017-02-23 00:00:00,182.1,183.5,179.3,179.8,11393385,HINDALCO
2017-02-27 00:00:00,180.75,183.15,179.2,182.35,7419931,HINDALCO
2017-02-28 00:00:00,184.35,185.5,180.3,181,10009502,HINDALCO
2017-03-01 00:00:00,189.25,192,184.6,185.15,19044703,HINDALCO
2017-03-02 00:00:00,189.45,196.15,188.2,191.2,22934124,HINDALCO
2017-03-03 00:00:00,198.55,199.75,187.95,188.45,31030530,HINDALCO
2017-03-06 00:00:00,199.55,202.3,196.35,198.7,17600803,HINDALCO
2017-03-07 00:00:00,192.55,199.35,191.6,199.35,17607880,HINDALCO
2017-03-08 00:00:00,190.2,193.4,186.8,192.9,19426738,HINDALCO
2017-03-09 00:00:00,189.2,192,187.8,191,11667482,HINDALCO
2017-03-10 00:00:00,187.6,191.35,187,190.8,9745858,HINDALCO
2017-03-14 00:00:00,190.4,194,188.45,193.5,15425412,HINDALCO
2017-03-15 00:00:00,190.85,192.9,190.05,192.4,11000147,HINDALCO
2017-03-16 00:00:00,198.75,199.4,192.7,194,17634067,HINDALCO
2017-03-17 00:00:00,196.2,200.35,194.65,200,12329364,HINDALCO
2017-03-20 00:00:00,196.2,197.1,191.65,196.7,7107018,HINDALCO
2017-03-21 00:00:00,198.3,199.8,193.25,196,8832703,HINDALCO
2017-03-22 00:00:00,193.4,196.5,192,194.9,17762515,HINDALCO
2017-03-23 00:00:00,193.7,195.2,192.7,194.4,10680580,HINDALCO
2017-03-24 00:00:00,194.9,197,192.25,193.5,11748143,HINDALCO
2017-03-27 00:00:00,188.7,194.55,187.6,193.95,16988411,HINDALCO
2017-03-28 00:00:00,189.6,191.2,188.75,189.5,10087530,HINDALCO
2017-03-29 00:00:00,192.25,193.15,189.6,190.6,9066478,HINDALCO
2017-03-30 00:00:00,190.3,193.55,189.8,192.4,16296796,HINDALCO
2017-03-31 00:00:00,195.05,195.95,190.5,190.8,13264696,HINDALCO
2017-04-03 00:00:00,193.6,196.85,192.35,195.1,7198876,HINDALCO
2017-04-05 00:00:00,198.2,199.2,194.2,194.4,10440883,HINDALCO
2017-04-06 00:00:00,193.95,196.7,191.35,196.7,15667730,HINDALCO
2017-04-07 00:00:00,193.5,197.6,192.35,193.7,14576273,HINDALCO
2017-04-10 00:00:00,195.05,195.5,192.6,194.1,6929296,HINDALCO
2017-04-11 00:00:00,196.45,197,192.6,195.1,9870105,HINDALCO
2017-04-12 00:00:00,193,198,192.1,196.95,14253253,HINDALCO
2017-04-13 00:00:00,183.25,192,182.45,192,20027226,HINDALCO
2017-04-17 00:00:00,181.45,182.95,179.35,182.5,16069287,HINDALCO
2017-04-18 00:00:00,183.8,190.35,183.2,183.7,22344207,HINDALCO
2017-04-19 00:00:00,186,187.2,182.05,183.65,10062015,HINDALCO
2017-04-20 00:00:00,186.45,188.6,184.9,186.95,9335160,HINDALCO
2017-04-21 00:00:00,188.1,190.7,184.6,187.75,13683524,HINDALCO
2017-04-24 00:00:00,190.8,191.7,187.1,188,8934000,HINDALCO
2017-04-25 00:00:00,191.7,193.75,189.15,192.75,8090965,HINDALCO
2017-04-26 00:00:00,197,198.45,192.6,192.6,13469283,HINDALCO
2017-04-27 00:00:00,194.85,197.75,193.7,197.65,9453547,HINDALCO
2017-04-28 00:00:00,199.35,203.7,192.25,193.85,17428449,HINDALCO
2017-05-02 00:00:00,200.25,203.9,198.6,200.85,12542163,HINDALCO
2017-05-03 00:00:00,197.05,201.9,196.45,201.1,7853965,HINDALCO
2017-05-04 00:00:00,192.45,198.85,190.25,197.75,11224342,HINDALCO
2017-05-05 00:00:00,185.8,192,183.4,192,19912601,HINDALCO
2017-05-08 00:00:00,184.2,187.9,181.6,187.6,15591759,HINDALCO
2017-05-09 00:00:00,186.4,188.6,183.1,184.55,11355111,HINDALCO
2017-05-10 00:00:00,187.1,188.55,185.45,187,9459887,HINDALCO
2017-05-11 00:00:00,193.65,195.8,192.05,193.35,23026210,HINDALCO
2017-05-12 00:00:00,191.05,195.35,189.15,194.75,11231977,HINDALCO
2017-05-15 00:00:00,198.45,199.9,191.9,191.95,18159344,HINDALCO
2017-05-16 00:00:00,196.5,198.85,195.5,198.65,10068622,HINDALCO
2017-05-17 00:00:00,198.85,200.35,196.1,196.1,10643485,HINDALCO
2017-05-18 00:00:00,194,196.7,192.3,196,13959394,HINDALCO
2017-05-19 00:00:00,191,196,186,195.95,11428477,HINDALCO
2017-05-22 00:00:00,190.25,194.4,189.15,192.55,9699691,HINDALCO
2017-05-23 00:00:00,192,195.25,184.55,190.6,13372515,HINDALCO
2017-05-24 00:00:00,187.05,193.65,185.1,191.95,11130641,HINDALCO
2017-05-25 00:00:00,190.55,192,185.85,188,9696039,HINDALCO
2017-05-26 00:00:00,198.4,203.15,189.4,190.7,17803837,HINDALCO
2017-05-29 00:00:00,201.25,204.9,197.25,198.3,12516450,HINDALCO
2017-05-30 00:00:00,203.15,210.35,201.15,202.45,27444380,HINDALCO
2017-05-31 00:00:00,200.7,208.25,200,203.95,26247788,HINDALCO
2017-06-01 00:00:00,197.25,201.45,195.25,200.5,12262290,HINDALCO
2017-06-02 00:00:00,197.05,200.2,194.65,198.3,8824329,HINDALCO
2017-06-05 00:00:00,197.1,199.8,195.5,197,7725805,HINDALCO
2017-06-06 00:00:00,195.45,198.15,194.8,197.05,6027099,HINDALCO
2017-06-07 00:00:00,197.2,197.95,194.85,196.05,7822110,HINDALCO
2017-06-08 00:00:00,198.45,200.7,197.1,197.2,7250812,HINDALCO
2017-06-09 00:00:00,202.15,202.9,196.25,198.75,9077091,HINDALCO
2017-06-12 00:00:00,200.6,204.3,198.7,201.15,7589316,HINDALCO
2017-06-13 00:00:00,200.6,203.2,199.5,200.75,6458838,HINDALCO
2017-06-14 00:00:00,200.15,201,196.15,200.6,8933791,HINDALCO
2017-06-15 00:00:00,196.6,200.5,196.1,198.9,8424950,HINDALCO
2017-06-16 00:00:00,195.25,197.7,194.9,196.6,6718837,HINDALCO
2017-06-19 00:00:00,200.85,201.45,196,196.6,6775145,HINDALCO
2017-06-20 00:00:00,202,202.9,199.4,201.95,7011446,HINDALCO
2017-06-21 00:00:00,196.55,200.5,195.7,200.45,10786414,HINDALCO
2017-06-22 00:00:00,191.6,198,191.1,197.55,9349289,HINDALCO
2017-06-23 00:00:00,188.7,191.3,186.6,191.25,14335956,HINDALCO
2017-06-27 00:00:00,187.75,189.9,185.1,189.4,6723293,HINDALCO
2017-06-28 00:00:00,189.85,190.4,185.8,188,8184171,HINDALCO
2017-06-29 00:00:00,192.2,193.6,191.4,192,7868064,HINDALCO
2017-06-30 00:00:00,190.95,192.65,189.4,191.95,7522346,HINDALCO
2017-07-03 00:00:00,196.65,197.8,191.2,191.2,13851222,HINDALCO
2017-07-04 00:00:00,198.4,200.15,197.15,197.35,15943321,HINDALCO
2017-07-05 00:00:00,198.8,200,197.25,198.65,6510422,HINDALCO
2017-07-06 00:00:00,196.65,199.6,196.15,198.05,6864881,HINDALCO
2017-07-07 00:00:00,194.9,197.9,194.55,195.3,7307585,HINDALCO
2017-07-10 00:00:00,195.8,205.15,194,199,3395722,HINDALCO
2017-07-11 00:00:00,200.65,202.3,195.25,195.5,15115931,HINDALCO
2017-07-12 00:00:00,200.6,202.4,199.05,201.75,8329987,HINDALCO
2017-07-13 00:00:00,204.7,205.6,197.7,201.6,11902359,HINDALCO
2017-07-14 00:00:00,205.95,207.4,204,205.8,14793571,HINDALCO
2017-07-17 00:00:00,209.15,209.5,206.15,206.15,9977809,HINDALCO
2017-07-18 00:00:00,207.4,210.4,206.4,207.95,7529525,HINDALCO
2017-07-19 00:00:00,213.45,213.9,207.4,207.5,13700281,HINDALCO
2017-07-20 00:00:00,213.65,214.6,211.3,213.3,6600194,HINDALCO
2017-07-21 00:00:00,214.55,215.6,208,213.4,9896744,HINDALCO
2017-07-24 00:00:00,214.4,215.8,212.15,214.7,7911040,HINDALCO
2017-07-25 00:00:00,220.2,220.9,213.25,215,10567887,HINDALCO
2017-07-26 00:00:00,221.55,222.8,218.75,222,8253006,HINDALCO
2017-07-27 00:00:00,221.25,223.75,219.45,221.75,8395336,HINDALCO
2017-07-28 00:00:00,215.85,219.95,214,219.95,6034925,HINDALCO
2017-07-31 00:00:00,219.65,220.85,215.5,216,5389040,HINDALCO
2017-08-01 00:00:00,225.75,226.65,221.1,221.1,10837725,HINDALCO
2017-08-02 00:00:00,228.2,228.9,222.55,225.6,6397948,HINDALCO
2017-08-03 00:00:00,220.95,227.8,220.2,227.8,10254636,HINDALCO
2017-08-04 00:00:00,225.25,225.9,218.35,218.35,5760887,HINDALCO
2017-08-07 00:00:00,227.65,228.7,224.1,226.35,4951339,HINDALCO
2017-08-08 00:00:00,234.9,244.9,232.3,233,24897407,HINDALCO
2017-08-09 00:00:00,239.45,243.2,237.4,237.7,12844802,HINDALCO
2017-08-10 00:00:00,238,244.8,234.75,239,10897284,HINDALCO
2017-08-11 00:00:00,221,235,218,235,21126006,HINDALCO
2017-08-14 00:00:00,229.15,231.7,223.1,223.1,10891996,HINDALCO
2017-08-16 00:00:00,233.6,236.3,227.15,232.25,10236544,HINDALCO
2017-08-17 00:00:00,230.3,239.5,227.8,236.5,10310147,HINDALCO
2017-08-18 00:00:00,230.05,232.55,225.75,227,10750779,HINDALCO
2017-08-21 00:00:00,224.9,236.5,223.95,233.8,7018024,HINDALCO
2017-08-22 00:00:00,228.9,231.65,225.8,228,12201333,HINDALCO
2017-08-23 00:00:00,230.9,231.5,225.85,230,7189281,HINDALCO
2017-08-24 00:00:00,233,234.65,230.3,232,9492099,HINDALCO
2017-08-28 00:00:00,233.55,235.5,231.8,234.2,5152003,HINDALCO
2017-08-29 00:00:00,227.3,234.25,226.6,234,9095620,HINDALCO
2017-08-30 00:00:00,236.35,237.7,230.15,230.85,12685001,HINDALCO
2017-08-31 00:00:00,238,239.45,235.1,237.8,23200769,HINDALCO
2017-09-01 00:00:00,243.75,245,238.05,239.25,9852014,HINDALCO
2017-09-04 00:00:00,242.45,247,237.55,244.45,11283027,HINDALCO
2017-09-05 00:00:00,241.9,244.35,240.2,243.2,3776840,HINDALCO
2017-09-06 00:00:00,245.8,246.7,236,236,9688366,HINDALCO
2017-09-07 00:00:00,249.95,251.25,245.65,247.5,11330389,HINDALCO
2017-09-08 00:00:00,249.55,255.45,246.65,251.75,11886595,HINDALCO
2017-09-11 00:00:00,250.05,252.5,246.6,251.45,6580356,HINDALCO
2017-09-12 00:00:00,250.95,254.6,249.5,250.5,6812508,HINDALCO
2017-09-13 00:00:00,248,251.7,246.35,250.25,4323093,HINDALCO
2017-09-14 00:00:00,247.2,252,244.45,249.3,7307378,HINDALCO
2017-09-15 00:00:00,247.8,249.7,241.4,245.05,8809971,HINDALCO
2017-09-18 00:00:00,249.5,251.35,247.75,248.6,5570498,HINDALCO
2017-09-19 00:00:00,246.5,250.4,245.6,250.4,4938461,HINDALCO
2017-09-20 00:00:00,244.1,248.95,241.8,247.4,9917420,HINDALCO
2017-09-21 00:00:00,244.55,245.8,236.3,245.5,9888709,HINDALCO
2017-09-22 00:00:00,230.9,243.3,229.1,243.3,14454217,HINDALCO
2017-09-25 00:00:00,229.1,232.5,223.3,231.4,9248669,HINDALCO
2017-09-26 00:00:00,234.6,235.35,227.8,228.25,7602977,HINDALCO
2017-09-27 00:00:00,233.65,235.2,230.7,234.75,6569514,HINDALCO
2017-09-28 00:00:00,238.45,239.7,232.35,232.5,15196210,HINDALCO
2017-09-29 00:00:00,240.6,242.65,238.6,241.3,9189997,HINDALCO
2017-10-03 00:00:00,241.6,244.7,238.2,242.5,4986233,HINDALCO
2017-10-04 00:00:00,241.9,243,240.3,242.05,3207388,HINDALCO
2017-10-05 00:00:00,240.75,242.85,239.4,242,3698369,HINDALCO
2017-10-06 00:00:00,250.9,252.15,241,241,9453802,HINDALCO
2017-10-09 00:00:00,249.5,253.4,248.35,250.45,5744914,HINDALCO
2017-10-10 00:00:00,252.05,253.5,248.1,250.5,8106676,HINDALCO
2017-10-11 00:00:00,249.5,254.6,246.6,252.95,9799296,HINDALCO
2017-10-12 00:00:00,264.45,265.4,249.7,250.25,30320448,HINDALCO
2017-10-13 00:00:00,266.6,267.65,261.5,264.7,12276907,HINDALCO
2017-10-16 00:00:00,271.4,272.9,267.5,268.45,14632858,HINDALCO
2017-10-17 00:00:00,276.5,277.9,269.5,271.9,9929992,HINDALCO
2017-10-18 00:00:00,275.3,278.45,273.2,277,9664157,HINDALCO
2017-10-19 00:00:00,273.9,275.25,273.15,275,569539,HINDALCO
2017-10-23 00:00:00,271.9,278.55,269.45,274.65,6263035,HINDALCO
2017-10-24 00:00:00,268.85,275,267.5,269.6,9597374,HINDALCO
2017-10-25 00:00:00,266.75,272.4,264.25,271.8,7240195,HINDALCO
2017-10-26 00:00:00,272.9,275.3,268,269.25,8484342,HINDALCO
2017-10-27 00:00:00,270.05,276.3,269.15,275.95,4587536,HINDALCO
2017-10-30 00:00:00,273.2,275.8,270.45,270.55,4647384,HINDALCO
2017-10-31 00:00:00,267.4,273.8,264.75,272.2,4764121,HINDALCO
2017-11-01 00:00:00,275.3,276,267.6,269.5,9043536,HINDALCO
2017-11-02 00:00:00,270.8,276,266.35,276,8317616,HINDALCO
2017-11-03 05:30:00,268.9,277.6,265.6,276.4,14396735,HINDALCO
2017-11-06 00:00:00,272.95,274.6,261,268.7,10582403,HINDALCO
2017-11-07 00:00:00,266.9,274.9,264,273.85,8882930,HINDALCO
2017-11-08 00:00:00,263.05,269.85,259.2,268.2,7922193,HINDALCO
2017-11-09 00:00:00,263.3,267.95,259,267.1,7419140,HINDALCO
2017-11-10 05:30:00,264.05,267.05,260.8,261.5,5272277,HINDALCO
2017-11-13 00:00:00,260.9,265.25,258.8,264,5439255,HINDALCO
2017-11-14 00:00:00,261,264.75,259.15,260.1,5575097,HINDALCO
2017-11-15 00:00:00,251.85,259.7,248.4,259.5,9886735,HINDALCO
2017-11-16 00:00:00,254.7,256.15,251.35,253.55,5264913,HINDALCO
2017-11-17 00:00:00,258.85,263.2,256.75,256.75,5927180,HINDALCO
2017-11-20 00:00:00,261.45,262.5,253.3,259,6377940,HINDALCO
2017-11-21 00:00:00,261.45,265.1,259.25,262.6,3610061,HINDALCO
2017-11-22 00:00:00,257.75,263.85,256.8,262.8,4497727,HINDALCO
2017-11-23 00:00:00,255.25,258.65,250.05,257,9682203,HINDALCO
2017-11-24 05:30:00,251.65,255.75,251,255.3,6186665,HINDALCO
2017-11-27 00:00:00,249.65,253.6,247.2,250.9,7592581,HINDALCO
2017-11-28 00:00:00,250.65,253,248,249.15,4692698,HINDALCO
2017-11-29 00:00:00,246.9,251.95,246,250.9,5285364,HINDALCO
2017-11-30 00:00:00,240.45,247.45,239.5,245.1,14998374,HINDALCO
2017-12-01 05:30:00,235.35,241.35,233.55,240.5,7209250,HINDALCO
2017-12-04 00:00:00,239.55,240.85,234.65,236.5,6457124,HINDALCO
2017-12-05 00:00:00,240.05,241.7,235.7,238.85,6775195,HINDALCO
2017-12-06 00:00:00,232.1,236.65,231.2,236.5,7402990,HINDALCO
2017-12-07 00:00:00,237.2,238,229.4,232.5,7697931,HINDALCO
2017-12-08 05:30:00,239.7,243.95,237.55,238.45,8857585,HINDALCO
2017-12-11 00:00:00,238.1,240.85,236.05,240,6613622,HINDALCO
2017-12-12 00:00:00,237.95,243.2,236.6,238.45,5268296,HINDALCO
2017-12-13 00:00:00,234.45,239.9,233.55,235.65,7349390,HINDALCO
2017-12-14 00:00:00,236.4,238,233.05,235.5,6618531,HINDALCO
2017-12-15 05:30:00,242.75,243.95,239.1,240.85,6290840,HINDALCO
2017-12-18 00:00:00,249.65,254.3,235.5,241,13833894,HINDALCO
2017-12-19 00:00:00,254.3,254.9,250.6,252,5550113,HINDALCO
2017-12-20 00:00:00,258.35,261,251.2,254.5,15519081,HINDALCO
2017-12-21 00:00:00,263.3,264.65,259.65,260.9,13770746,HINDALCO
2017-12-22 05:30:00,267.85,269.5,263.35,263.5,7760233,HINDALCO
2017-12-26 00:00:00,268.65,270.5,266.5,268.8,4332214,HINDALCO
2017-12-27 00:00:00,265.75,269.7,264.7,268.9,6351948,HINDALCO
2017-12-28 00:00:00,275.25,278.8,267,267,22938436,HINDALCO
2017-12-29 05:30:00,273.55,276.75,270.7,276.75,5007765,HINDALCO
2018-01-01 00:00:00,271.15,277.9,270,273,4614411,HINDALCO
2018-01-02 00:00:00,271.9,274.4,268.1,274.4,4546324,HINDALCO
2018-01-03 00:00:00,276.5,279.35,273.1,273.4,7285874,HINDALCO
2018-01-04 00:00:00,279.8,281.3,274.8,277.1,10346774,HINDALCO
2018-01-05 05:30:00,276.4,284,275.1,282,7084973,HINDALCO
2018-01-08 05:30:00,276.15,279.05,273.7,277,4157464,HINDALCO
2018-01-09 00:00:00,271.5,277.55,270.65,277.55,5197857,HINDALCO
2018-01-10 00:00:00,268.8,276.5,266.6,272.8,7472579,HINDALCO
2018-01-11 00:00:00,267.75,271.15,266.8,268.8,6502699,HINDALCO
2018-01-12 05:30:00,268.85,271.6,266.65,269,4435500,HINDALCO
2018-01-15 00:00:00,266.7,274.65,265.8,270.2,6592272,HINDALCO
2018-01-16 00:00:00,260.55,268,259.7,267.8,8447591,HINDALCO
2018-01-17 00:00:00,262.75,265.25,256.45,260.3,11037340,HINDALCO
2018-01-18 00:00:00,253.9,263.7,252.1,263.7,11341249,HINDALCO
2018-01-19 00:00:00,258,259.35,252.2,254,5898314,HINDALCO
2018-01-22 00:00:00,255.1,258.8,251.1,258,6230212,HINDALCO
2018-01-23 00:00:00,264.95,270.7,256.1,256.1,17400430,HINDALCO
2018-01-24 00:00:00,258.7,264.4,256.8,263.55,6409442,HINDALCO
2018-01-25 00:00:00,258.95,266.85,256.4,259.3,15254979,HINDALCO
2018-01-29 00:00:00,258.6,263.9,253.4,261.6,5990929,HINDALCO
2018-01-30 00:00:00,253.55,258,252.55,257.75,5286436,HINDALCO
2018-01-31 00:00:00,256.15,263.2,252,253.4,17514495,HINDALCO
2018-02-01 00:00:00,256.25,259.5,248.75,257.8,8940788,HINDALCO
2018-02-02 00:00:00,249.85,261.65,245.75,256.45,21737420,HINDALCO
2018-02-05 00:00:00,246.6,249.4,240.25,242.5,8462501,HINDALCO
2018-02-06 00:00:00,244.4,248.5,232.5,236,10473645,HINDALCO
2018-02-07 00:00:00,246,253,244.1,245,13707458,HINDALCO
2018-02-08 00:00:00,245.2,249.35,240.5,245.6,10180978,HINDALCO
2018-02-09 00:00:00,243.5,245.5,237.35,240,7024965,HINDALCO
2018-02-12 00:00:00,243.25,247.65,242,247,5557349,HINDALCO
2018-02-14 00:00:00,243.25,246.55,241.75,246.3,7121280,HINDALCO
2018-02-15 00:00:00,251.5,254.25,244,245.5,10053559,HINDALCO
2018-02-16 00:00:00,247.65,256.95,246.4,255.5,7629453,HINDALCO
2018-02-19 00:00:00,247.55,250.5,242.6,248.1,6056718,HINDALCO
2018-02-20 00:00:00,248.8,252.4,246.8,247.8,4778807,HINDALCO
2018-02-21 00:00:00,240.65,250.8,238.75,250.5,11901519,HINDALCO
2018-02-22 00:00:00,239.9,241,233.85,238.5,13120748,HINDALCO
2018-02-23 00:00:00,246.55,247.45,240.05,241.5,6908252,HINDALCO
2018-02-26 00:00:00,246.2,251.45,244.6,246.55,6522004,HINDALCO
2018-02-27 00:00:00,244.3,249.9,243.35,248.65,4805004,HINDALCO
2018-02-28 00:00:00,245.4,246.65,238.65,240.75,8747792,HINDALCO
2018-03-01 00:00:00,240.8,247,239,243.4,5767109,HINDALCO
2018-03-05 00:00:00,229.6,236,228.2,236,12425050,HINDALCO
2018-03-06 00:00:00,225.85,235.1,224.15,231,12488311,HINDALCO
2018-03-07 00:00:00,224.45,225.3,219.1,222,13960066,HINDALCO
2018-03-08 00:00:00,222.7,227.5,217.7,226.5,7733982,HINDALCO
2018-03-09 00:00:00,220.2,226.15,219.35,224.7,13433660,HINDALCO
2018-03-12 00:00:00,227.65,228.6,217.4,220.05,9531278,HINDALCO
2018-03-13 00:00:00,226.15,227.95,222.5,225,9990633,HINDALCO
2018-03-14 00:00:00,226.7,227.9,221.7,223.5,6385584,HINDALCO
2018-03-15 00:00:00,224.9,227.1,223,226,6730350,HINDALCO
2018-03-16 00:00:00,221.7,227.3,220.15,224,7793461,HINDALCO
2018-03-19 00:00:00,214.55,223.9,212,222.7,6780348,HINDALCO
2018-03-20 00:00:00,217.3,218.8,210.3,211,9600657,HINDALCO
2018-03-21 00:00:00,214.7,219.85,213.3,219,8817896,HINDALCO
2018-03-22 00:00:00,216.8,219.2,212.6,215.7,8362938,HINDALCO
2018-03-23 00:00:00,206.1,210.7,204.3,209,12819120,HINDALCO
2018-03-26 00:00:00,210.55,211.5,202.6,205.35,10187531,HINDALCO
2018-03-27 00:00:00,218.5,219.3,210.15,212.9,15563344,HINDALCO
2018-03-28 00:00:00,214.55,216.5,212.3,216.5,13861721,HINDALCO
2018-04-02 00:00:00,211.25,216.8,210.1,216.55,8156843,HINDALCO
2018-04-03 00:00:00,207.95,211.7,204.45,210,18145471,HINDALCO
2018-04-04 00:00:00,200.8,210.1,200,208,17752702,HINDALCO
2018-04-05 00:00:00,214.15,214.95,206.15,206.7,24201909,HINDALCO
2018-04-06 00:00:00,214,215.95,210.05,210.05,15008286,HINDALCO
2018-04-09 00:00:00,221.35,223.5,214.65,214.65,18411692,HINDALCO
2018-04-10 00:00:00,230,232.85,228.5,230,27519382,HINDALCO
2018-04-11 00:00:00,234.2,236.5,231.1,235,18802049,HINDALCO
2018-04-12 00:00:00,232.6,235.6,231.05,233.95,11712671,HINDALCO
2018-04-13 00:00:00,237.8,238.5,234.6,235,16774668,HINDALCO
2018-04-16 00:00:00,239.45,240.7,235.55,237.2,9325515,HINDALCO
2018-04-17 00:00:00,239.4,246.8,238,241.5,16417908,HINDALCO
2018-04-18 00:00:00,242.8,244.75,236.05,239.7,23323232,HINDALCO
2018-04-19 00:00:00,264.75,267.8,249.1,250,37033062,HINDALCO
2018-04-20 00:00:00,262.1,263.5,254.25,255.95,23314520,HINDALCO
2018-04-23 00:00:00,255.6,264.95,254.3,263,9559885,HINDALCO
2018-04-24 00:00:00,236.75,239,231.1,239,35117665,HINDALCO
2018-04-25 00:00:00,232.05,236.4,230.1,234.75,10496552,HINDALCO
2018-04-26 00:00:00,234,238.7,231.45,233.25,16400986,HINDALCO
2018-04-27 00:00:00,234.95,237.95,234,236.75,9169183,HINDALCO
2018-04-30 00:00:00,235.65,238.35,232.35,236.2,5872046,HINDALCO
2018-05-02 00:00:00,228.05,235.75,226.2,235,8849434,HINDALCO
2018-05-03 00:00:00,231.55,234.5,227.6,229.05,10232446,HINDALCO
2018-05-04 00:00:00,231.35,232.8,227.05,231.4,7889501,HINDALCO
2018-05-07 00:00:00,237.85,239.15,232.4,234.25,7746284,HINDALCO
2018-05-08 00:00:00,238.7,239.85,232.8,237.8,8701503,HINDALCO
2018-05-09 00:00:00,238.15,248.35,236.85,241.3,18653553,HINDALCO
2018-05-10 00:00:00,241.3,242.9,236.8,240.25,8435591,HINDALCO
2018-05-11 00:00:00,242.7,243.3,238.6,242,6236509,HINDALCO
2018-05-14 00:00:00,242.1,244.7,239.75,243.2,6801148,HINDALCO
2018-05-15 00:00:00,243.9,248.25,239.7,241.4,7445308,HINDALCO
2018-05-16 00:00:00,239.75,247.6,237,243.25,17297698,HINDALCO
2018-05-17 00:00:00,233.05,240.8,228.6,240,17195201,HINDALCO
2018-05-18 00:00:00,231.5,235.45,230.6,232.05,7332967,HINDALCO
2018-05-21 00:00:00,228.25,234,224.35,232.25,8159685,HINDALCO
2018-05-22 00:00:00,234.95,236.2,225.15,229,9261805,HINDALCO
2018-05-23 00:00:00,229.95,234.9,228.8,234,8998284,HINDALCO
2018-05-24 00:00:00,234.1,235.65,227.15,231,9274702,HINDALCO
2018-05-25 00:00:00,245.5,247.25,234.55,235,15151718,HINDALCO
2018-05-28 00:00:00,241.65,247.7,240.75,247,5898310,HINDALCO
2018-05-29 00:00:00,242.5,244.9,239.4,240,6812212,HINDALCO
2018-05-30 00:00:00,238.1,240.25,235.55,239.95,7818247,HINDALCO
2018-05-31 00:00:00,234.2,239.9,233,239.3,8948198,HINDALCO
2018-06-01 00:00:00,238.5,239.5,231.05,233.8,7341372,HINDALCO
